pal_va,name,object_file,source_file,source_path,source_line
0x002221A8,actSt06aShutter,st06a.o,,,
0x00222468,actSt06aBoxEvent2,st06a.o,,,
0x002231C0,actSt06aWallWayOnChk,st06a.o,,,
0x00222960,actSt06aSuimonEffect,st06a.o,,,
0x00222510,actSt06aWay,st06a.o,,,
0x00223050,actSt06aWayOnChk,st06a.o,,,
0x00222358,actSt06aBox2,st06a.o,,,
0x00222B00,actSt06aDoorUpEffect,st06a.o,,,
0x002233B8,actSt06aWallWay2OffChk,st06a.o,,,
0x00222EB0,actSt06aBallDeleteChk,st06a.o,,,
0x00222F20,actSt06aBoxEvent2InChk,st06a.o,,,
0x00222638,actSt06aWallWay2,st06a.o,,,
0x002216D8,actSt06aSuimon,st06a.o,,,
0x00222D50,actSt06aExitChk,st06a.o,,,
0x002217A0,actSt06aSuimonChk,st06a.o,,,
0x00223108,actSt06aWayOffChk,st06a.o,,,
0x00222FB8,actSt06aBoxEvent2OutChk,st06a.o,,,
0x002235F0,actSt07aEnd,st07a.o,,,
0x00224BA0,actSt07aGene2,st07a.o,,,
0x00224FC0,actSt07aChanFall,st07a.o,,,
0x00225040,actSt07aChanMot,st07a.o,,,
0x00223D18,actSt07aTsuroChk,st07a.o,,,
0x002251C8,actSt07aGirlWay,st07a.o,,,
0x00224C70,actSt07aGene3,st07a.o,,,
0x00224A50,actSt07aSekizo,st07a.o,,,
0x00224F40,actSt07aGene2_3,st07a.o,,,
0x00223978,actSt07aChanEffect,st07a.o,,,
0x00224DB8,actSt07aGene2_1,st07a.o,,,
0x002246D0,actSt07aEne,st07a.o,,,
0x00223528,actSt07aInit,st07a.o,,,
0x00225230,actSt07aIntroChk,st07a.o,,,
0x00224D40,actSt07aEne2,st07a.o,,,
0x002252E0,actSt07aSekizoEvent,st07a.o,,,
0x00225158,actSt07aTsuroConte,st07a.o,,,
0x00224898,actSt07aChan,st07a.o,,,
0x002250F0,actSt07aChanWay2,st07a.o,,,
0x00224950,actSt07aTsuro,st07a.o,,,
0x002252F0,actSt07aEne2Chk,st07a.o,,,
0x00225220,actSt07aCamera2,st07a.o,,,
0x002243A8,actSt07aSekizoChk,st07a.o,,,
0x00223FF0,actSt07aTsuroEffect,st07a.o,,,
0x00224FB0,actSt07ChanEvent,st07a.o,,,
0x00225148,actSt07TsuroEvent,st07a.o,,,
0x002249D8,actSt07aIntro,st07a.o,,,
0x00225098,actSt07aChanWay1,st07a.o,,,
0x00223668,actSt07aChanChk,st07a.o,,,
0x002247A0,actSt07aEneChk,st07a.o,,,
0x00224AE8,actSt07aGene1,st07a.o,,,
0x00224E70,actSt07aGene2_2,st07a.o,,,
0x00225488,actSt08aDoorUp,st08a.o,,,
0x00225600,actSt08aEne1,st08a.o,,,
0x00225558,actSt08aDoor,st08a.o,,,
0x00225368,actSt08aEnd,st08a.o,,,
0x00225A70,actSt08aEne1Chk,st08a.o,,,
0x002258E0,actSt08aEnemy4,st08a.o,,,
0x002259F8,actSt08aInit,st08a.o,,,
0x00225798,actSt08aEnemy2,st08a.o,,,
0x00225B28,actSt08aDoorMain,st08a.o,,,
0x00225BB8,actSt08aIntroChk,st08a.o,,,
0x00225678,actSt08aEne2,st08a.o,,,
0x002256F0,actSt08aEnemy1,st08a.o,,,
0x00225980,actSt08aIntro,st08a.o,,,
0x002253A0,actSt08aEne2Chk,st08a.o,,,
0x00225840,actSt08aEnemy3,st08a.o,,,
0x00225B60,actSt08aDoorSwitch,st08a.o,,,
0x00226A88,actSt08bEneChk,st08b.o,,,
0x00225C60,actSt08bKurenSwitch,st08b.o,,,
0x00226860,actSt08aGirlYoro,st08b.o,,,
0x002268C8,actSt08bDoorUpEffect,st08b.o,,,
0x002269A8,actSt08bDoorDownEffect,st08b.o,,,
0x00226680,actSt08bEne,st08b.o,,,
0x00226120,actSt08bKurenRight,st08b.o,,,
0x00226220,actSt08bDoor,st08b.o,,,
0x00226818,actSt08bKurenMain,st08b.o,,,
0x00226618,actSt08bKuren,st08b.o,,,
0x00226328,actSt08bDoorUpChk,st08b.o,,,
0x00226788,actSt08bEnemy2,st08b.o,,,
0x002266F8,actSt08bEnemy1,st08b.o,,,
0x002264A0,actSt08bDoorDownChk,st08b.o,,,
0x00226008,actSt08bKurenLeft,st08b.o,,,
0x002268B8,actSt08bDoorEvent,st08b.o,,,
0x00226E10,actSt09aElv,st09a.o,,,
0x00227068,actSt09aElvUp,st09a.o,,,
0x00227158,actSt09aIntroChk,st09a.o,,,
0x002271D8,actSt09aBrgMain,st09a.o,,,
0x00227210,actSt09aBrgSwitch,st09a.o,,,
0x00226EA8,actSt09aIntro,st09a.o,,,
0x00226F98,actSt09aElvMain,st09a.o,,,
0x00226CE8,actSt09aBrgDown,st09a.o,,,
0x00226AF0,actSt09aInit,st09a.o,,,
0x00227148,actSt09aSekizoEvent,st09a.o,,,
0x00226F20,actSt09aBrg,st09a.o,,,
0x00226FD0,actSt09aElvSwitch,st09a.o,,,
0x00226B30,actSt09aElvDown,st09a.o,,,
0x00226C20,actSt09aSekizo,st09a.o,,,
0x00227C58,actSt10lFloor,st10l.o,,,
0x00228838,actSt10lBoxAChk,st10l.o,,,
0x00227DD8,actSt10lBox,st10l.o,,,
0x002282B0,actSt10lEneCam3,st10l.o,,,
0x00228718,actSt10lBoxChk,st10l.o,,,
0x00227D70,actSt10lSekizo,st10l.o,,,
0x00228940,actSt10lChainSwitch,st10l.o,,,
0x00228488,actSt10lFloorMain,st10l.o,,,
0x00227F40,actSt10lEnemy2_1,st10l.o,,,
0x002276E8,actSt10lGondolaUp,st10l.o,,,
0x002284F8,actSt10lFloorSwitch,st10l.o,,,
0x002272E0,actSt10lFloorLeft,st10l.o,,,
0x00228140,actSt10lEnemy3_2,st10l.o,,,
0x002285A0,actSt10lGondolaMain,st10l.o,,,
0x002281C0,actSt10lEneCam1,st10l.o,,,
0x00228778,actSt10lEneCam2Chk,st10l.o,,,
0x00228908,actSt10lChainMain,st10l.o,,,
0x002283B0,actSt10lBoxB,st10l.o,,,
0x00228828,actSt10lSekizoEvent,st10l.o,,,
0x00227520,actSt10lFloorRight,st10l.o,,,
0x002280C0,actSt10lEnemy3_1,st10l.o,,,
0x00227EC0,actSt10lEnemy1_2,st10l.o,,,
0x00227268,actSt10lInit,st10l.o,,,
0x00228040,actSt10lEnemy2_3,st10l.o,,,
0x00228438,actSt10lGateXL,st10l.o,,,
0x002288A0,actSt10lBoxBChk,st10l.o,,,
0x00227E40,actSt10lEnemy1_1,st10l.o,,,
0x00227CC0,actSt10lGondola,st10l.o,,,
0x00227848,actSt10lGondolaDown,st10l.o,,,
0x00227FC0,actSt10lEnemy2_2,st10l.o,,,
0x00228690,actSt10lEneCam1Chk,st10l.o,,,
0x002279C0,actSt10lEneCam3Chk,st10l.o,,,
0x00227AD8,actSt10lChainMove,st10l.o,,,
0x00228328,actSt10lBoxA,st10l.o,,,
0x002285E8,actSt10lGondolaSwitch,st10l.o,,,
0x00228238,actSt10lEneCam2,st10l.o,,,
0x00227BB0,actSt10lChain,st10l.o,,,
0x002299E0,actSt10rEne,st10r.o,,,
0x00229478,actSt10rFenceDownChk2,st10r.o,,,
0x00229200,actSt10rFenceDownChk,st10r.o,,,
0x002295B8,actSt10rFenceUpChk2,st10r.o,,,
0x00229C98,actSt10rExitChk,st10r.o,,,
0x00229D68,actSt10rChainMain,st10r.o,,,
0x00229DF8,actSt10rSekizoEvent,st10r.o,,,
0x00229C40,actSt10rGirlWay,st10r.o,,,
0x002297F0,actSt10rTower,st10r.o,,,
0x002298D0,actSt10rChain,st10r.o,,,
0x00229768,actSt10rCage,st10r.o,,,
0x00229978,actSt10rSekizo,st10r.o,,,
0x002296F0,actSt10rFloor,st10r.o,,,
0x00229A58,actSt10rEnemy1,st10r.o,,,
0x00228E58,actSt10rTowerConte,st10r.o,,,
0x00228FE0,actSt10rChainMove,st10r.o,,,
0x00229868,actSt10rExit,st10r.o,,,
0x00228C48,actSt10rTowerChk,st10r.o,,,
0x00229B70,actSt10rElv,st10r.o,,,
0x00228B58,actSt10rCageMain,st10r.o,,,
0x00229BF0,actSt10rGateXL,st10r.o,,,
0x002290C8,actSt10rFence,st10r.o,,,
0x00229340,actSt10rFenceUpChk,st10r.o,,,
0x00228A60,actSt10rFloorChk,st10r.o,,,
0x00229E08,actSt10rEneChk,st10r.o,,,
0x00228998,actSt10rInit,st10r.o,,,
0x00229B00,actSt10rEnemy2,st10r.o,,,
0x00229DA0,actSt10rChainSwitch,st10r.o,,,
0x0022A5E8,actSt13aCheck,st13a.o,,,
0x0022A900,actSt13aChainNG,st13a.o,,,
0x0022A660,actSt13aChain,st13a.o,,,
0x0022A580,actSt13aExit,st13a.o,,,
0x0022A178,actSt13aSekizoChk,st13a.o,,,
0x0022A020,actSt13aElevDownChk,st13a.o,,,
0x0022A708,actSt13aElevMain,st13a.o,,,
0x0022A418,actSt13aElevDown,st13a.o,,,
0x0022A378,actSt13aElev,st13a.o,,,
0x00229E80,actSt13aElevUp,st13a.o,,,
0x0022A820,actSt13aCheckChk,st13a.o,,,
0x0022A4E8,actSt13aSekizo,st13a.o,,,
0x0022A7A0,actSt13aExitChk,st13a.o,,,
0x0022A850,actSt13aChainOK,st13a.o,,,
0x0022A738,actSt13aElevSwitch,st13a.o,,,
0x0022C918,actSt13bElevMain,st13b.o,,,
0x0022BE78,actSt13bSekizo,st13b.o,,,
0x0022C4D8,actConte10a,st13b.o,,,
0x0022C410,actSt13bSekizo2Event,st13b.o,,,
0x0022C588,actSt13bBossChk,st13b.o,,,
0x0022C7E8,actConte10c,st13b.o,,,
0x0022B508,actSt13bSekizoChk,st13b.o,,,
0x0022AC00,actSt13bConte02,st13b.o,,,
0x0022C9A0,actSt13bDoorMain,st13b.o,,,
0x0022C110,actSt13bElev,st13b.o,,,
0x0022BB08,actSt13bElevDown,st13b.o,,,
0x0022C948,actSt13bElevSwitch,st13b.o,,,
0x0022CA30,actSt13bDoorUp,st13b.o,,,
0x0022BD58,actSt13bElevUpChk,st13b.o,,,
0x0022AB18,actSt13bFloorChk,st13b.o,,,
0x0022C9D8,actSt13bDoorSwitch,st13b.o,,,
0x0022C718,actSt13bBossAfterChk,st13b.o,,,
0x0022BF10,actSt13bSekizo2,st13b.o,,,
0x0022BFA8,actSt13bBossAfter,st13b.o,,,
0x0022BA10,actSt13bBoss,st13b.o,,,
0x0022A9B0,actSt13bFloor,st13b.o,,,
0x0022C040,actSt13bStoneGirl,st13b.o,,,
0x0022C650,actConte10b,st13b.o,,,
0x0022C290,actSt13bConte02Jimaku,st13b.o,,,
0x0022BC70,actSt13bElevUp,st13b.o,,,
0x0022C178,actSt13bDoor,st13b.o,,,
0x0022C210,actBossTest,st13b.o,,,
0x0022B8F8,actSt13bMeetAgain,st13b.o,,,
0x0022B700,actSt13bSekizo2Chk,st13b.o,,,
0x0022C420,actSt13bMeetAgainChk,st13b.o,,,
0x0022C0A8,actSt13bExit,st13b.o,,,
0x0022C8A0,actSt13bExitChk,st13b.o,,,
0x0022CAE8,actSt13b2Generator,st13b2.o,,,
0x0022F7B8,actSt13cBukiChk,st13c.o,,,
0x0022CC98,actSt13cBmg1Chk,st13c.o,,,
0x0022F638,actSt13cGirlCarryAgainChk,st13c.o,,,
0x0022CB48,actSt13cEnd,st13c.o,,,
0x0022F058,actSt13cGirlCarry,st13c.o,,,
0x0022EA70,actSt13cHandJimaku,st13c.o,,,
0x0022DC00,actSt13cConte05,st13c.o,,,
0x0022F2E8,actSt13cCageDownSwitch,st13c.o,,,
0x0022F0D0,actSt13cRescue,st13c.o,,,
0x0022F4A8,actSt13cSekizoJimakuEff,st13c.o,,,
0x0022D098,actSt13cConte04Jimaku,st13c.o,,,
0x0022F2B0,actSt13cCageDownMain,st13c.o,,,
0x0022D648,actSt13cCageFallChk,st13c.o,,,
0x0022F1D0,actSt13cSleepEvent,st13c.o,,,
0x0022F438,actSt13cSekizoEvent,st13c.o,,,
0x0022EC20,actSt13cSleep,st13c.o,,,
0x0022D250,actSt13cCage1stDownDemoCancel,st13c.o,,,
0x0022E088,actSt13cConte05Jimaku,st13c.o,,,
0x0022EF68,actSt13cSekizoJimaku,st13c.o,,,
0x0022F7A8,actSt13cBukiEvent,st13c.o,,,
0x0022CB78,actSt13cBmg1,st13c.o,,,
0x0022EDD0,actSt13cEnemy,st13c.o,,,
0x0022E5C8,actSt13cGirlCarryChk,st13c.o,,,
0x0022F428,actSt13cCageFallEvent,st13c.o,,,
0x0022EE68,actSt13cEnemyNull,st13c.o,,,
0x0022F158,actSt13cBuki,st13c.o,,,
0x0022D398,actSt13cCage1stDown,st13c.o,,,
0x0022EFE0,actSt13cHand,st13c.o,,,
0x0022ED58,actSt13cCageFallReady,st13c.o,,,
0x0022F1C0,actSt13cBmg1Event,st13c.o,,,
0x0022EED0,actSt13cSekizo,st13c.o,,,
0x0022F1E0,actSt13cSleepChk,st13c.o,,,
0x0022F358,actSt13cCage1stDownDemo,st13c.o,,,
0x0022E6C8,actSt13cHandChk,st13c.o,,,
0x0022CB18,actSt13cInit,st13c.o,,,
0x0022EC98,actSt13cCageDown,st13c.o,,,
0x0022F700,actSt13cRescueChk,st13c.o,,,
0x0022E250,actSt13cCageFallEffect,st13c.o,,,
0x0022CF58,actSt13cConte04,st13c.o,,,
0x0022D4F8,actSt13cCageFall,st13c.o,,,
0x0022F448,actSt13cSekizoJimakuChk,st13c.o,,,
0x0022F3A8,actSt13cCageFallReadyChk,st13c.o,,,
0x0022F810,actSt13dExit,st13d.o,,,
0x0022FA90,actSt13dInit,st13d.o,,,
0x0022F9C0,actSt13dExitL,st13d.o,,,
0x0022F8F0,actSt13dExitR,st13d.o,,,
0x00230668,actSt17aDoorUpEffect,st17a.o,,,
0x00230578,actSt17aIntro,st17a.o,,,
0x00230828,actSt17aHasiEvent,st17a.o,,,
0x0022FBE8,actSt17aDoorUpChk,st17a.o,,,
0x00230748,actSt17aDoorDownEffect,st17a.o,,,
0x002303F0,actLinkTest,st17a.o,,,
0x00230458,actSt17aSekizo,st17a.o,,,
0x00230658,actSt17aDoorEvent,st17a.o,,,
0x00230600,actLinkTestChk,st17a.o,,,
0x0022FA98,actSt17aDoor,st17a.o,,,
0x00230838,actSt17aIntroChk,st17a.o,,,
0x002304C0,actSt17aHasi,st17a.o,,,
0x0022FF18,actSt17aHasiChk,st17a.o,,,
0x002308F8,actSt17aGirlWay,st17a.o,,,
0x002305F0,actSt17aSekizoEvent,st17a.o,,,
0x0022FD88,actSt17aDoorDownChk,st17a.o,,,
0x00230120,actSt17aHasiEffect,st17a.o,,,
0x00230AC8,actSt17bIntroChk,st17b.o,,,
0x00230A98,actSt17bCheckChk,st17b.o,,,
0x00230A20,actSt17bIntro,st17b.o,,,
0x00230978,actSt17bCheck,st17b.o,,,
0x00230948,actSt17bTest,st17b.o,,,
0x002316D8,actSt18aDoor,st18a.o,,,
0x00231A60,actSt18aEne2,st18a.o,,,
0x00230F08,actSt18aSwitchRChk,st18a.o,,,
0x00230DC8,actSt18aSwitchLUpChk,st18a.o,,,
0x00230BA0,actSt18aSwitchLChk,st18a.o,,,
0x00230B68,actSt18aEnd,st18a.o,,,
0x002319A8,actSt18aEnemy1_2,st18a.o,,,
0x00231B90,actSt18aCamera,st18a.o,,,
0x002313A8,actSt18aDoorDownChk,st18a.o,,,
0x00231AD8,actSt18aEnemy2_2,st18a.o,,,
0x00231590,actSt18aEnemy2_1,st18a.o,,,
0x00231660,actSt18aIntro,st18a.o,,,
0x002314B8,actSt18aEnemy1_1,st18a.o,,,
0x00231CC0,actSt18aEne2Chk,st18a.o,,,
0x00231C50,actSt18aEneChk,st18a.o,,,
0x002317A0,actSt18aSwitchL,st18a.o,,,
0x00231270,actSt18aDoorChk,st18a.o,,,
0x00231868,actSt18aSwitchR,st18a.o,,,
0x00231130,actSt18aSwitchRUpChk,st18a.o,,,
0x00231930,actSt18aEne,st18a.o,,,
0x00231BA0,actSt18aIntroChk,st18a.o,,,
0x00232910,actSt19aOriMain,st19a.o,,,
0x00232390,actSt19aChainDown,st19a.o,,,
0x002329E0,actSt19aChainMain,st19a.o,,,
0x00232800,actSt19aChain,st19a.o,,,
0x00232948,actSt19aOriSwitch,st19a.o,,,
0x00231F90,actSt19aHaguruma,st19a.o,,,
0x002324D8,actSt19aChainUp,st19a.o,,,
0x00232A18,actSt19aChainSwitch,st19a.o,,,
0x00232288,actSt19aPipeChk,st19a.o,,,
0x00232AB8,actSt19bIntroChk,st19a.o,,,
0x002325C8,actSt19aOri,st19a.o,,,
0x00231E68,actSt19aOriUp,st19a.o,,,
0x00231D40,actSt19aOriDown,st19a.o,,,
0x00232678,actSt19aOriXL,st19a.o,,,
0x002326E8,actSt19aPipe,st19a.o,,,
0x002327A0,actSt19aPipeXL,st19a.o,,,
0x002320E0,actSt19aHagurumaChk,st19a.o,,,
0x00232898,actSt19bIntro,st19a.o,,,
0x00233638,actSt20aGondola,st20a.o,,,
0x00232BB0,actSt20aEnd,st20a.o,,,
0x00233A40,actSt20aBridgeSwitch,st20a.o,,,
0x002337D0,actSt20aEne,st20a.o,,,
0x00233A08,actSt20aBridgeMain,st20a.o,,,
0x00232CE8,actSt20aGondolaDown,st20a.o,,,
0x002335C0,actSt20aBridge,st20a.o,,,
0x00233B88,actSt20aExitChk,st20a.o,,,
0x00233A98,actSt20aGondolaMain,st20a.o,,,
0x00233C58,actSt20aEneChk,st20a.o,,,
0x00233100,actSt20aFenceDownChk,st20a.o,,,
0x00233998,actSt20aEnemy3,st20a.o,,,
0x002336E8,actSt20aExit,st20a.o,,,
0x00232B58,actSt20aInit,st20a.o,,,
0x00233230,actSt20aFenceUpChk,st20a.o,,,
0x00233360,actSt20aFenceDownChk2,st20a.o,,,
0x002338F0,actSt20aEnemy2,st20a.o,,,
0x00233750,actSt20aElv,st20a.o,,,
0x00232FD0,actSt20aFence,st20a.o,,,
0x00233848,actSt20aEnemy1,st20a.o,,,
0x00232E68,actSt20aGondolaUp,st20a.o,,,
0x00233490,actSt20aFenceUpChk2,st20a.o,,,
0x00233AE0,actSt20aGondolaSwitch,st20a.o,,,
0x00232BF8,actSt20aBridgeDown,st20a.o,,,
0x00233F00,actSt22aIntroChk,st22a.o,,,
0x00233CD0,actSt22aLightningVolime,st22a.o,,,
0x00234188,actSt22aIntroSub,st22a.o,,,
0x00233D90,actSt22aIntro,st22a.o,,,
0x002342A0,actSt24aSwordChk,st24a.o,,,
0x00234458,actSt24aSword,st24a.o,,,
0x002344E8,actSt24aSaku,st24a.o,,,
0x00235218,actSt47aBarricade,st47a.o,,,
0x002355A0,actSt47aGirlWay,st47a.o,,,
0x002356A8,actSt47aHane1Switch,st47a.o,,,
0x00235BF0,actSt47aExitChk,st47a.o,,,
0x00235408,actSt47aEnemy2,st47a.o,,,
0x00235088,actSt47aHane1,st47a.o,,,
0x002352B0,actSt47aExit,st47a.o,,,
0x00235590,actSt47aSekizo1Event,st47a.o,,,
0x002345D0,actSt47aEnd,st47a.o,,,
0x00234EA8,actSt47aSekizo1,st47a.o,,,
0x00234608,actSt47aSekizo1Chk,st47a.o,,,
0x00234D30,actSt47aEnemy1,st47a.o,,,
0x00235640,actSt47aSekizo3Event,st47a.o,,,
0x00234DF8,actSt47aTorch,st47a.o,,,
0x00234930,actSt47aHane1Up,st47a.o,,,
0x002358E8,actSt47aHane2Main,st47a.o,,,
0x00234528,actSt47aInit,st47a.o,,,
0x00235AD0,actSt47aHane2Girl,st47a.o,,,
0x00234FC8,actSt47aSekizo3,st47a.o,,,
0x00235750,actSt47aHane1Down,st47a.o,,,
0x00235930,actSt47aHane2Switch,st47a.o,,,
0x00235848,actSt47aHane1_1Girl,st47a.o,,,
0x00234A70,actSt47aHane2Up,st47a.o,,,
0x00235390,actSt47aEne,st47a.o,,,
0x002359D8,actSt47aHane2Down,st47a.o,,,
0x00235650,actSt47aSekizo4Event,st47a.o,,,
0x00235318,actSt47aExit2,st47a.o,,,
0x002350F8,actSt47aHane2,st47a.o,,,
0x00235C68,actSt47aExit2Chk,st47a.o,,,
0x00235898,actSt47aHane1_2Girl,st47a.o,,,
0x00235028,actSt47aSekizo4,st47a.o,,,
0x00234F68,actSt47aSekizo2,st47a.o,,,
0x00235498,actSt47aEnemy3,st47a.o,,,
0x00235CA0,actSt47aEneChk,st47a.o,,,
0x00235528,actSt47aEnemy4,st47a.o,,,
0x00235660,actSt47aHane1Main,st47a.o,,,
0x00235B30,actSt47aBarricadeChk,st47a.o,,,
0x00235B20,actSt47aBarricadeEvent,st47a.o,,,
0x00235630,actSt47aSekizo2Event,st47a.o,,,
0x00235160,actSt47aRope,st47a.o,,,
0x00234B90,actSt47aRopeChk,st47a.o,,,
0x00236190,actSplash2Chk,st99a.o,,,
0x00236030,actExplodeChk,st99a.o,,,
0x00236240,actWaveChk,st99a.o,,,
0x00235F80,actQueenLightning,st99a.o,,,
0x00235D78,actSplash1,st99a.o,,,
0x00236318,actSt27aWave1,st99a.o,,,
0x00235EB0,actSpider,st99a.o,,,
0x00235FC8,actSt27aWave,st99a.o,,,
0x00235F38,actDevilLightning,st99a.o,,,
0x002360E0,actSplash1Chk,st99a.o,,,
0x002363A0,actSpiderChk,st99a.o,,,
0x00235D10,actExplode,st99a.o,,,
0x00235E48,actWave,st99a.o,,,
0x00235DE0,actSplash2,st99a.o,,,
0x002362F0,actSt27aWaveChk,st99a.o,,,
0x00236268,actWave1,st99a.o,,,
0x00237220,stageSE06abirdIn,stageSEProc.o,,,
0x002375E8,stageSE08bcrane,stageSEProc.o,,,
0x00236FD0,stageSE04ewind,stageSEProc.o,,,
0x00236408,stageSEtaimatsu,stageSEProc.o,,,
0x00238070,stageSE47anoise,stageSEProc.o,,,
0x00236A30,stageSE19ataki,stageSEProc.o,,,
0x00237D30,stageSE19astrong,stageSEProc.o,,,
0x002368E8,stageSE10lstrong2,stageSEProc.o,,,
0x00236DC8,stageSE02atakib,stageSEProc.o,,,
0x00236C50,stageSE02astrong,stageSEProc.o,,,
0x00237B18,stageSE18awind,stageSEProc.o,,,
0x00237410,stageSE08astrong2,stageSEProc.o,,,
0x00238050,stageSE24ariver,stageSEProc.o,,,
0x00237EB0,stageSE22astrong,stageSEProc.o,,,
0x00237998,stageSE13cNoise,stageSEProc.o,,,
0x00236E28,stageSE03tsuiro,stageSEProc.o,,,
0x00236F70,stageSE04bstrong,stageSEProc.o,,,
0x00237DD0,stageSE20astrong,stageSEProc.o,,,
0x00236598,stageSE04eriver,stageSEProc.o,,,
0x00237C38,stageSE17bstrong,stageSEProc.o,,,
0x002374E8,stageSE08anoise3,stageSEProc.o,,,
0x00237FC8,stageSE24astrong,stageSEProc.o,,,
0x00237BA8,stageSE17brain,stageSEProc.o,,,
0x00236790,stageSE06ariver,stageSEProc.o,,,
0x00237DA8,stageSE19arain,stageSEProc.o,,,
0x00237AB8,stageSE17astrong,stageSEProc.o,,,
0x00237570,stageSE08ataimatsu,stageSEProc.o,,,
0x002379C0,stageSE13dterrace,stageSEProc.o,,,
0x00237958,stageSE13arain,stageSEProc.o,,,
0x00237860,stageSE10rstrong,stageSEProc.o,,,
0x00237110,stageSE06astrong,stageSEProc.o,,,
0x00237D10,stageSE17btaki,stageSEProc.o,,,
0x00237060,stageSE04eriverDown,stageSEProc.o,,,
0x00238028,stageSE24arain,stageSEProc.o,,,
0x00237E50,stageSE20astrong2,stageSEProc.o,,,
0x00237340,stageSE08astrong,stageSEProc.o,,,
0x00237720,stageSE10lstrong,stageSEProc.o,,,
0x00236EA0,stageSE04agate,stageSEProc.o,,,
0x002378F8,stageSE10rstrong2,stageSEProc.o,,,
0x00237A00,stageSE13dstrong,stageSEProc.o,,,
0x00237F30,stageSE22arain,stageSEProc.o,,,
0x002372D0,stageSE06ataimatsu,stageSEProc.o,,,
0x00236E60,stageSE03tnotSuiro,stageSEProc.o,,,
0x00237668,stageSE08brail,stageSEProc.o,,,
0x002376E8,stageSE09asea,stageSEProc.o,,,
0x00236D70,stageSE02ataki,stageSEProc.o,,,
0x00237278,stageSE06abirdOut,stageSEProc.o,,,
0x00238100,GetDataFileName,access.o,,,
0x00238148,GetDataFileName2,access.o,,,
0x00238288,SetParamKyomiGObj,lws_kyomi.o,,,
0x00238208,CreateKyomiGObj,lws_kyomi.o,,,
0x002381F8,LwsKyomiGeo,lws_kyomi.o,,,
0x00238340,ObjAction_CorrectGeo,objact.o,,,
0x00238428,ObjAction_MailCenter,objact.o,,,
0x00238338,ObjectBeforeFunc,objact.o,,,
0x00238520,ObjAction_Init,objact.o,,,
0x002383C0,ObjAction_Mail,objact.o,,,
0x00238580,audioDecCreate,mv_audiodec.o,,,
0x00238F08,audioDecIsPreset,mv_audiodec.o,,,
0x00238D50,pcmCallback,mv_audiodec.o,,,
0x00238F20,audioDecStart,mv_audiodec.o,,,
0x00238E48,audioDecDelete,mv_audiodec.o,,,
0x00238FF0,audioDecResume,mv_audiodec.o,,,
0x00238B78,audioDecSendToIOP,mv_audiodec.o,,,
0x00238EB0,audioDecReset,mv_audiodec.o,,,
0x00238FB8,audioDecPause,mv_audiodec.o,,,
0x00239AB0,vblankHandler,mv_disp.o,,,
0x0023A3C8,setTRXPOS,mv_disp.o,,,
0x00239F40,setPRIM,mv_disp.o,,,
0x00239CF8,endDisplay,mv_disp.o,,,
0x00239408,sendDispEnv,mv_disp.o,,,
0x0023A088,setXYZ2,mv_disp.o,,,
0x00239DE8,setTEXFLUSH,mv_disp.o,,,
0x0023A020,setRGBAQ,mv_disp.o,,,
0x0023A258,setPRMODECONT,mv_disp.o,,,
0x0023A400,setTRXREG,mv_disp.o,,,
0x0023A0D8,setFRAME_1,mv_disp.o,,,
0x002393F8,setImageSize,mv_disp.o,,,
0x0023A138,setTEST_1,mv_disp.o,,,
0x00239D08,setDMAscTag,mv_disp.o,,,
0x0023A1C8,setSCISSOR_1,mv_disp.o,,,
0x00239CB8,startDisplay,mv_disp.o,,,
0x00239518,dispSetTags,mv_disp.o,,,
0x0023A438,setTRXDIR,mv_disp.o,,,
0x00239FD8,setUV,mv_disp.o,,,
0x0023A288,setPRMODE,mv_disp.o,,,
0x00239C80,handler_endimage,mv_disp.o,,,
0x00239A78,dispSwitch,mv_disp.o,,,
0x00239E08,setTEX1_1,mv_disp.o,,,
0x00239DB8,setGIFad,mv_disp.o,,,
0x00239200,setDispEnv,mv_disp.o,,,
0x0023A390,setBITBLTBUF,mv_disp.o,,,
0x00239D60,setGIFtag,mv_disp.o,,,
0x0023A318,setCLAMP_1,mv_disp.o,,,
0x00239470,dispCreate,mv_disp.o,,,
0x00239C40,loadImage,mv_disp.o,,,
0x00239E88,setTEX0_1,mv_disp.o,,,
0x0023A220,setXYOFFSET_1,mv_disp.o,,,
0x00239C38,dispDelete,mv_disp.o,,,
0x00239088,dispClear,mv_disp.o,,,
0x0023A478,copy2area,mv_sub.o,,,
0x0023A468,ErrMessage,mv_sub.o,,,
0x0023B6A8,viBufCount,mv_vibuf.o,,,
0x0023AEA0,viBufRestartDMA,mv_vibuf.o,,,
0x0023AA78,viBufAddDMA,mv_vibuf.o,,,
0x0023AA28,viBufEndPut,mv_vibuf.o,,,
0x0023A5E8,viBufCreate,mv_vibuf.o,,,
0x0023B6F8,viBufPutTs,mv_vibuf.o,,,
0x0023A7A8,viBufReset,mv_vibuf.o,,,
0x0023B288,viBufFlush,mv_vibuf.o,,,
0x0023A940,viBufBeginPut,mv_vibuf.o,,,
0x0023B5E8,viBufDelete,mv_vibuf.o,,,
0x0023B448,viBufGetTs,mv_vibuf.o,,,
0x0023AD18,viBufStopDMA,mv_vibuf.o,,,
0x0023BB28,CreateGObjByFuncSet,GobjProc.o,,,
0x0023B7F8,GetGObjP,GobjProc.o,,,
